SlNo,CabinetId,CabinetNumber,Status,BranchId,BranchName,BranchCity,BranchArea,BranchAddress,MerchantId,MerchantName,MerchantAddress
1231,2195,BC101911006388,true,7295,Cafe Coffee Day GST Road Guindy,CHENNAI,TAMIL NADU,"CAFE COFFEE DAY,GROUND FLOOR,NO:38, OLD NO:44,G.S.T ROAD,GUINDY, Chennai-600032",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1232,2196,BC101911006274,false,4008,Geo tattoo Anna Nagar,CHENNAI,TAMIL NADU,"AA-1, VSD Plaza,#7, Anna Nagar,Near Roundtana, Chennai-600040",1975,Geo tattoo,"AA-1, VSD Plaza,#7, Anna Nagar,Near Roundtana, Chennai-600040"
1233,2198,BC101911006286,false,5356,Muscle Makeup Khandsa Road,NEW DELHI,DELHI,"686/18, 1st Floor, Om Nagar, Khandsa Road  Gurgaon 122001",2964,Muscle Makeup,"686/18, 1st Floor, Om Nagar, Khandsa Road  Gurgaon 122001"
1234,2199,BC101911006328,false,4726,PNYG Retail Store Sagar Chamber LSC,NEW DELHI,DELHI,"Saini Enclave, Karkardooma, Anand Vihar, Delhi, 110092, India",2403,PNYG Retail Store,"G - 11, Sagar Chamber LSC, Saini Enclave Delhi 110092 Delhi NCR"
1235,2200,BC101911006208,true,4578,PVR R K Cineplex Hyderabad Telangana,HYDERABAD,TELANGANA,"RK Complex Plot no.12 Road No 2 Opp Banjara Hills Hyderabad",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
1236,2202,BC101911002085,true,6783,PVR Cinemas PVR Ambience Mall-Gurgaon,NEW DELHI,DELHI,"3rd NH 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Delhi 122002",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
1237,2203,BC101911002238,true,3188,Cafe Coffee Day Sector 5 Ashirwad Chowk Dwarka Delhi,NEW DELHI,DELHI,"Shop No 11, Sector 5,ashirwad Chowk, Dwarka,110075",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1238,2205,BC101911002067,false,4683,Hype Gym Hyundai Showroom,NEW DELHI,DELHI,"Sector 14, Above Hyundai Showroom, Near Ghoda Chowk, Gurgaon,122001 Delhi NCR",2398,Hype Gym,"Sector 14, Above Hyundai Showroom, Near Ghoda Chowk, Gurgaon,122001 Delhi NCR"
1239,2209,BC101911001937,false,6112,Garg Communication Faridabad,NEW DELHI,DELHI,"Friends Colony Railway Station, Faridabad, 121001",3506,Garg Communication,"Friends Colony Railway Station, Faridabad, 121001"
1240,2210,BC101911000423,true,5389,McRennett Anna nagar,CHENNAI,TAMIL NADU,"AC 19, 5th Ave, AD Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",2977,McRennett,"284, Anna Salai Thousand Lights Chennai 600006"
1241,2213,BC101911001186,false,1899,Cake Innovation Gwal Pahari,NEW DELHI,DELHI,"Podium ASF Insignia Gwal pahari gurgaon 122003",270,Cake Innovation,"83A-Dr. Jai Dayal Soota Marg, New Colony Rd, New Colony, Sector 7, Gurugram, Haryana 122001"
1242,2215,BC101911002125,false,2941,Perfume Point Rajori Garden,NEW DELHI,DELHI,"J-89 Main Market Rajori Garden New Delhi",1316,Perfume Point,"74 Navyug Market Ghaziabad 201001"
1243,2216,BC101911004455,false,7185,Sai Collection Rajender Nagar Sahibabad,NEW DELHI,DELHI,"6/151, near lal Bahadur shastri institute, Rajender Nagar, Block 3, Sector 2, Sahibabad, Ghaziabad, Uttar Pradesh 201005, India",4173,Sai Collection,"6/151 Sector 2, Rajender Nagar Sahibabad, (u.p) 201005"
1244,2217,BC101911004462,true,4016,Basawa Ppticals LB Nagar,HYDERABAD,TELANGANA,"shop no 3-6-19, lb nagar main road, lb nagar, hyderabad -500074",1980,Basawa Opticals,"shop no 3-6-19, lb nagar main road, lb nagar, hyderabad -500074"
1245,2218,BC101911000554,true,3570,Cafe Coffee Day Egattur,CHENNAI,TAMIL NADU,"Chitrakoot Omr egattur Siruseri Kanchi, Chennai-603103",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1246,2219,BC101911000460,false,1399,New O2 mobiles Thousand Lights,CHENNAI,TAMIL NADU,"No, 628, Mount road, Thousand lights, Chennai 6000006",415,New O2 mobiles,"No, 628, Mount road, Thousand lights, Chennai 6000006"
1247,2220,BC101911000462,false,6944,Amba Residency Near Raj Cinema,NEW DELHI,DELHI,"Old Delhi- Gurgaon Road, Near Raj Cinema, Gurgaon 122001",4023,Amba Residency,"Old Delhi- Gurgaon Road, Near Raj Cinema, Gurgaon 122001"
1248,2222,BC101911000424,false,2178,Universal Gym Behind Sahara Mall,NEW DELHI,DELHI,"798 saraswati vihar,behind sahara mall,mg road, Grace Rd, Gurugram, Haryana 122002",774,Universal Gym,"798,saraswati Vihar,behind Sahara Mall,mg Road,gurgaon"
1249,2226,BC101911000426,true,794,Touch Fitness Club Chinchpada Gaon,THANE,MAHARASHTRA,"Chinchpada Rd, Amrai, Chinchpada Gaon, Kalyan, Maharashtra 421306",207,Touch Fitness Club,"A-14,Basement,Om Shradha Tower, Poona Link Road, Tisgaon Naka, Kalyan East"
1250,2228,BC101911000429,false,5754,Cardio Plus Gym Near Suncity,NEW DELHI,DELHI,"C-142, Suncity, Sector 54, Near Valvoline Cummins Private Limited, Golf Course Road, 122002",3249,Cardio Plus Gym,"E-10, Sushant Lok-1, E-Block, Gurgaon, 122001"
1251,2229,BC101911001187,false,4630,Ananya Mobile point Near Madan Sweet,NEW DELHI,DELHI,"Shop No 124/3 Rajesh Marg, Near Madan Sweet, Ghaziabad 201002 Delhi NCR",2385,Ananya Mobile point,"Shop No 124/3 Rajesh Marg, Near Madan Sweet, Ghaziabad 201002 Delhi NCR"
1252,2230,BC101911001306,true,2931,V K Batteries Daryaganj,NEW DELHI,DELHI,"3582, Netaji Subhash Marg, Kucha Alam, Old Dariya Ganj, Daryaganj, New Delhi, Delhi 110002",1312,V K Batteries,"4981/5 Bharat Ram Road  Daryaganj New Delhi-110002"
1253,2232,BC101911003140,false,6189,Woodstorie Choolai,CHENNAI,TAMIL NADU,"37V9+6J Chennai, Tamil Nadu",3558,Woodstorie,"no 197 , demellows road , choolai , Chennai 600112"
1254,2233,BC101911000524,false,4308,Durga Communication Service Pocker M,NEW DELHI,DELHI,"M4 /A2 Pocker M, Near Mrignaini Chowk Dilshad Garden Delhi -110095 Delhi NCR",1943,Durga Communication Service,"Shop No. 38 & 39, Pocket B & E, Chetak Complex, Dilshad Garden Delhi -110095 Delhi NCR"
1255,2234,BC101911006360,true,7217,Cafe Coffee Day Thane West,MUMBAI,MAHARASHTRA,"Cafe coffee day Eastern Express Hwy, Samata Nagar, Thane West, Thane, Maharashtra 400606",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1256,2238,BC101911002040,false,6357,Aashirwad Fine Dining Restaurant (A Unit of Raj Foods Plaza) West Jyoti Nagar,NEW DELHI,DELHI,"E - 10, Main 100 Foot Road, West Jyoti Nagar, Delhi 110094",3664,Aashirwad Fine Dining Restaurant,"E - 10, Main 100 Foot Road, West Jyoti Nagar, Delhi 110094"
1257,2241,BC101911000437,false,4957,The fitness box Variman Point,,NEW DELHI,DELHI,"P-21, Variman Point, Circular Road, New Colony, Gurgaon 122001 Delhi NCR",2632,The fitness box,"P-21, Variman Point, Circular Road, New Colony, Gurgaon 122001 Delhi NCR"
1258,2243,BC101911006192,false,5537,Goli Vada Pav Kharghar Sec 15,MUMBAI,MAHARASHTRA,"Shop No 9, CHS Ltd, Galaxy Carina, near Dmart, Gharkul, Sector 15, Kharghar, Navi Mumbai, Maharashtra 410210",3,Goli Vada Pav,"Goli Vadapav Pvt Ltd, A 107–108 ,Kailash Industrial Complex, Powai Vikhroli Link Road,Park Site, Vikhroli (W), Maharashtra, India, Pin Code – 400079"
1259,2246,BC101911000475,false,6291,Tyre Zone Nehru Nagar,NEW DELHI,DELHI,"3rd -C/94 Nehru Nagar Ghaziabad 201001",3623,Tyre Zone,"3rd -C/94 Nehru Nagar Ghaziabad 201001"
1260,2247,BC101911000526,false,7004,PVR Cinemas Oberoi Mall,MUMBAI,MAHARASHTRA,"PVR ICON - Oberoi Oberoi Mall General AK Vidya Marg, Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
1261,2249,BC101911002028,false,4578,PVR R K Cineplex Hyderabad Telangana,HYDERABAD,TELANGANA,"RK Complex Plot no.12 Road No 2 Opp Banjara Hills Hyderabad",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
1262,2255,BC101911003864,true,7016,PVR Cinemas Cinemax,MUMBAI,MAHARASHTRA,"PVR Andheri East Cinemax, Andheri - Kurla Rd, behind Gurunanak Petrol Pump, Gundavali, Andheri East, Mumbai, Maharashtra 400059",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
1263,2256,BC101911006171,true,4456,High Power Battery & Invertor Sahibabad,NEW DELHI,DELHI,"Shop No A-53 Opp. Ashok Vatika Lajpat Nagar Sahibabad Ghaziabad 201005 Delhi NCR",2250,High Power Battery & Invertor,"Shop No A-53 Opp. Ashok Vatika Lajpat Nagar Sahibabad Ghaziabad 201005 Delhi NCR"
1264,2258,BC101911002667,true,3533,Cafe Coffee Day New Sindhi Colony,MUMBAI,MAHARASHTRA,"NO. 16 A1&2, SINDHI COLONY, OPP SIES COLLEGE 400068",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1265,2259,BC101911002120,true,6813,Suba Galaxy Opposite Parsee Colony,MUMBAI,MAHARASHTRA,"Hotel Suba Galaxy Professor NS Phadke Rd, opposite Parsee colony, Vijay Nagar, Andheri East, Mumbai, Maharashtra 400069",3943,SUBA Group of Hotels,"Plot No. 211, Chakala, Sahar Rd, Opposite Cigarette Factory, Andheri East, Mumbai, Maharashtra 400099"
1266,2260,BC101911001162,true,4097,Palazzo Cinemas Vadapalani,CHENNAI,TAMIL NADU,"3rd Floor, The Forum Vijaya, #183, NSK Salai, Arcot RoadVadapalani, Chennai - 600 026",2028,Palazzo Cinemas,"3rd Floor, The Forum Vijaya, #183, NSK Salai, Arcot RoadVadapalani, Chennai - 600 026"
1267,2262,BC101911002199,false,4452,A G Industries Pvt Ltd Square One Mall,NEW DELHI,DELHI,"Unit No. 402-409, Square One Mall, Fourth Floor, Saket Dist Center, New Delhi 110017 Delhi NCR",2248,A G Industries Pvt Ltd,"Unit No. 402-409, Square One Mall, Fourth Floor, Saket Dist Center, New Delhi 110017 Delhi NCR"
1268,2264,BC101911002036,false,6159,Little Goa Hauz Khas,NEW DELHI,DELHI,"30 No. Building, Gf, Hauz Khas Vilage Delhi 110016",3493,Little Goa,"Khasra No. 722/2/1, Extended Lal Dora Village"
1269,2265,BC101911002026,false,6348,Mobile Bazar Faridabad,NEW DELHI,DELHI,"Shop No 177, Sector, 17, Main Market, Faridabad, 121002",3656,Mobile Bazar,"Shop No 177, Sector, 17, Main Market, Faridabad, 121002"
1270,2266,BC101911002094,false,592,Hotel Silver Shine Pahar Ganj,NEW DELHI,DELHI,"1323 To 1328 Sangatrashan Chowk Pahar Ganj New Delhi",110,Hotel Silver Shine,"1323 To 1328 Sangatrashan Chowk Pahar Ganj New Delhi"
1271,2271,BC101911002071,true,2197,RKGIT College Meerut Road,NEW DELHI,DELHI,"5KM STONE, Delhi - Meerut Expy, Raj Nagar Extension, Ghaziabad, Uttar Pradesh 201003, India",783,RKGIT College,"5km Stone (RKGIT) Delhi Meerut Road Ghaziabad"
1272,2274,BC101911005092,false,6088,U Clean (White Tiger) Sec 29 Noida,NEW DELHI,DELHI,"16,block - 1,ganga Shopping Complex,sec 29,noida 201301",3126,U Clean,"Shop No. 13, Vasant Pride, Opp. Gokul Garden Thakur Complex, Kandivali East - 400101"
1273,2275,BC101911002075,false,1476,Goli Vada Pav Vidhyavihar,MUMBAI,MAHARASHTRA,"Shop Number 13 Vidhyavihar Railway Shopping Center, 7th Rd, Vidyavihar, Mumbai, Maharashtra 400077",3,Goli Vada Pav,"Goli Vadapav Pvt Ltd, A 107–108 ,Kailash Industrial Complex, Powai Vikhroli Link Road,Park Site, Vikhroli (W), Maharashtra, India, Pin Code – 400079"
1274,2276,BC101911001276,true,689,Aakaaraa Salon And Beauty Banjara Hills,HYDERABAD,TELANGANA,"Aparna Crest Building, Ground Floor, Rear Portion,, Banjara Hills, Road Number 2, Hyderabad, Telangana 500034",165,Aakaaraa Salon And Beauty,"Banjara Hills, Road No.2, Aparna Crest Building, # D.No. 8-2-120/88 & 89/5, Hyderabad"
1275,2278,BC101911002023,false,1495,Goli Vada Pav Kailash Complex Vikhroli West,MUMBAI,MAHARASHTRA,"101, kailash industrial estate,vikhroli,park site,vikhroli west,mumbai 400079.",3,Goli Vada Pav,"Goli Vadapav Pvt Ltd, A 107–108 ,Kailash Industrial Complex, Powai Vikhroli Link Road,Park Site, Vikhroli (W), Maharashtra, India, Pin Code – 400079"
1276,2279,BC101911003361,true,3551,Cafe Coffee Day Ville Parle,MUMBAI,MAHARASHTRA,"CAFE COFFEE DAY 1, 2 & 3, GROUND FLOOR, PIALEWADI 400057",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1277,2282,BC101911000438,true,6666,Cafe Coffee Day Revenue Village,MUMBAI,MAHARASHTRA,"Cafe coffee day Revenue Village, Shimpoli ChikkuwadI,Mumbai,400092",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1278,2287,BC101911006322,false,1486,Goli Vada Pav Vashi Sector 17,MUMBAI,MAHARASHTRA,"DEVRATA CO-HSG-SOCIETY, ,SHOP-NO-21, ,VASHI, NAVI MUMBAI, VASHI, Maharashtra 400705",3,Goli Vada Pav,"Goli Vadapav Pvt Ltd, A 107–108 ,Kailash Industrial Complex, Powai Vikhroli Link Road,Park Site, Vikhroli (W), Maharashtra, India, Pin Code – 400079"
1279,2289,BC101911001309,true,3999,Sharma Communication RC Market,NEW DELHI,DELHI,"Shop No-3, R.C Market, Main Dadri Road, Bhangel, Noida - 201304",1965,Sharma Communication,"SBI CSP Point, Shop No 3, RC Market, Near OBC Bank, Bhangel, Noida, 201305 Delhi NCR"
1280,2291,BC101911002195,true,978,Galgotia university, Yamuna Express way Greater Noida,NEW DELHI,DELHI,"plot No 2, sector 17-A,Yamuna Express way Greater Noida, opp. Buddh Internationjal circuit.203201",276,Galgotia university,"plot No 2, sector 17-A,Yamuna Express way Greater Noida, opp. Buddh Internationjal circuit."
1281,2293,BC101911001875,false,5617,Ambey Software & Hardware Pali Road, Bhati Market,NEW DELHI,DELHI,"Pali Road, Bhati Market, Santosh Nagar Colony, Tilapta Karanwas, Greater Noida, 201306",3144,Ambey Software & Hardware,"Pali Road, Bhati Market, Santosh Nagar Colony, Tilapta Karanwas, Greater Noida, 201306"
1282,2294,BC101911003010,true,7257,Isha Yoga Center Ishana Vihar Post,COIMBATORE,TAMIL NADU,"Velliangiri Foothills, Ishana Vihar, Post, Coimbatore, Tamil Nadu 641114",4190,Isha Yoga Center,"Vellangiri foothills, Ishana Vihar Post, Coimbatore 641114"
1283,2297,BC101911001168,true,7190,Cafe Coffee Day Velacherry Main Road,CHENNAI,TAMIL NADU,"S R PLAZA,CAFÉ COFFEE DAY,GROUND FLOOR NO96,VELACHERY MAIN ROAD,SEMBAKKAM, Chennai-600073",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1284,2302,BC101911002241,true,3550,Cafe Coffee Day Sea Green Mumbai,MUMBAI,MAHARASHTRA,"145,MARINE DRIVE 400020",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1285,2304,BC101911001319,true,3529,Cafe Coffee Day Shivaji Park,MUMBAI,MAHARASHTRA,"Keluskar Rd, Dadar West, Shivaji Park, Mumbai, Maharashtra 400028, India",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1286,2306,BC101911000712,true,1502,Cafe Coffee Day Satellite Garden,MUMBAI,MAHARASHTRA,"Satellite Garden-2, Azad Nagar, Gokuldham Colony, Goregaon, Mumbai, Maharashtra 400063",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1287,2308,BC101911001230,true,7061,Regional Group of Institutions Near Honda Chowk Gurgaon,NEW DELHI,DELHI,"Pace City 1 Opp Rose Land Public School Near Honda Chowk Gurgaon 122001",4105,Regional Group of Institutions,"Pace City 1 Opp Rose Land Public School Near Honda Chowk Gurgaon 122001"
1288,2309,BC101911006275,true,6844,Movie Time Malad West,MUMBAI,MAHARASHTRA,"Movie time  Jagdamba Complex, Evershine Kanchpada, Link Road, Near Axis Bank ATM, Malad (West), Mumbai, Maharashtra 400064, India, Malad West, Mumbai",3964,Movie Time,"Jagdamba Commerical Complex, Opp. Kanchpada, Link road, Malad west, Mumbai-64"
1289,2310,BC101911006258,false,6745,Chennai Metro Thousand Lights,CHENNAI,TAMIL NADU,"Thousand Lights East, Thousand Lights, Chennai, Tamil Nadu 600006",547,Metro Station,"Sadanandanagar, Bennigana Halli, Bengaluru, Karnataka 560038"
1290,2313,BC101911000446,false,1240,Cafe Coffee Day R R Arcade,HYDERABAD,TELANGANA,"Cafe Coffee Day, Ground Floor,plot No 17/a,survey No 21,street No8, Hyderabad 500039",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1291,2314,BC101911001956,false,1979,Hello Collection Kanjurmarg,MUMBAI,MAHARASHTRA,"68-1/2 Ambedkar Nagar Station Road Kanjurmarg West Mumbai",622,Hello Collection,"68-1/2 Ambedkar Nagar Station Road Kanjurmarg West Mumbai"
1292,2315,BC101911002322,false,5494,D'Decor Store Main Hazipur Market,NEW DELHI,DELHI,"Main Hazipur Market, Sector 104, Noida, 201301",3067,D'Decor Store,"Main Hazipur Market, Sector 104, Noida, 201301"
1293,2316,BC101911001304,false,6352,Service Circle Indirapuram,NEW DELHI,DELHI,"409 Shakti Khand 4 Indirapuram Ghaziabad 201014",3660,Service Circle,"409 Shakti Khand 4 Indirapuram Ghaziabad 201014"
1294,2320,BC101911002217,false,7004,PVR Cinemas Oberoi Mall,MUMBAI,MAHARASHTRA,"PVR ICON - Oberoi Oberoi Mall General AK Vidya Marg, Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
1295,2322,BC101911006261,true,7004,PVR Cinemas Oberoi Mall,MUMBAI,MAHARASHTRA,"PVR ICON - Oberoi Oberoi Mall General AK Vidya Marg, Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
1296,2323,BC101911006212,true,7075,Cafe Coffee Day Krishna Apartment,MUMBAI,MAHARASHTRA,"Ground Floor Krishnai Apartment CTS No 762, V. B. Maharashtra 400081",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
1297,2328,BC101911001353,false,3441,Goli Vada Pav Seawood,MUMBAI,MAHARASHTRA,"Shreeji Heights, near Daily Needs, Sector 46 A, Seawoods, Navi Mumbai, Maharashtra 400706",3,Goli Vada Pav,"Goli Vadapav Pvt Ltd, A 107–108 ,Kailash Industrial Complex, Powai Vikhroli Link Road,Park Site, Vikhroli (W), Maharashtra, India, Pin Code – 400079"
1298,2331,BC101911002060,true,7278,Balloons 76 Phase 4 Gurgaon,NEW DELHI,DELHI,"Plot no- 6005 GROUND FLOOR, DLF Phase IV, Gurugram, Haryana 122009, India",4191,Balloons 76,"Shop No 56, Gf, Paras Trinity, Sector 63, Gurugram"
1299,2337,BC101911000415,false,3047,Thinpandam West Mambalam,CHENNAI,TAMIL NADU,"South coverage kondambakkam market west mambalam, Chennai-600033",1374,Thinpandam,"South coverage kondambakkam market west mambalam"
1300,2338,BC101911006278,true,5206,Spa Time Megacity Mall,NEW DELHI,DELHI,"Shop No. 17-18, GF, MGF Megacity Mall, M.G Road, Gurgaon- 122002 Delhi NCR",2831,Spa Time MGF,"Shop No. 17-18, GF, MGF Megacity Mall, M.G Road, Gurgaon- 122002 Delhi NCR"
1301,2339,BC101911002816,true,5483,Titanium Fitness Club Near Sector 4,NEW DELHI,DELHI,"C-47, Surya Vihar, Near Sector 4  Ploce Station Gurgaon 122001",3059,Titanium Fitness Club,"C-47, Surya Vihar, Near Sector 4  Ploce Station Gurgaon 122001"
1302,2340,BC101911002261,true,6745,Chennai Metro Thousand Lights,CHENNAI,TAMIL NADU,"Thousand Lights East, Thousand Lights, Chennai, Tamil Nadu 600006",547,Metro Station,"Sadanandanagar, Bennigana Halli, Bengaluru, Karnataka 560038"
1303,2341,BC101911003356,false,5899,U Clean (White Tiger) East Patel Nagar,NEW DELHI,DELHI,"11/5,East Patel Nagar,Near HDFC Bank,Delhi 110008",3126,U Clean,"Shop No. 13, Vasant Pride, Opp. Gokul Garden Thakur Complex, Kandivali East - 400101"
1304,2343,BC101911002095,false,4665,Brij Trade Link Vivekanand Nagar,NEW DELHI,DELHI,"10A Vivekanand Nagar Ghaziabad -201001 Delhi NCR",2388,Brij Trade Link,"10A Vivekanand Nagar Ghaziabad -201001 Delhi NCR"
1305,2344,BC101911006196,true,6859,PVR Cinemas PVR Chanakya,NEW DELHI,DELHI,"Yashwant place, PVR Chanakya 3 screen Multiplex YPCC Mall, Delhi 110021",2,PVR Cinemas,"Block A4th FloorBuilding No.9 DLF Cyber CityPhase III Gurgaon : 122002"
1306,2346,BC101911000433,true,7282,Just Dial Avinashi Road, Coimbatore,COIMBATORE,TAMIL NADU,"22RQ+2R Coimbatore, Tamil Nadu",89,Just Dial,"Palm Court Bldg M, 501/B, 5th Floor, New Link Road, Besides Goregaon Sports Complex, Malad (w), Mumbai - 400064"
1307,2348,BC101911002487,true,6777,Chennai Metro Parrys,CHENNAI,TAMIL NADU,"Esplanade Rd, Parrys, George Town, Chennai, Tamil Nadu 600104",547,Metro Station,"Sadanandanagar, Bennigana Halli, Bengaluru, Karnataka 560038"
1308,2350,BC101911006271,false,6006,Healthy & Wealthy Hari Nagar,NEW DELHI,DELHI,"wz-294, jail road, harinagar, opp, om sweets delhi",3414,Healthy & Wealthy,"wz-294, jail road, harinagar, opp, om sweets delhi"
1309,2351,BC101911000452,true,3511,District Court Chamber GB Nagar,NEW DELHI,DELHI,"Main Road, Ecotech-II, Udyog Vihar, Surajpur, Greater Noida, Uttar Pradesh 201306, India",1671,District Court Chamber,"Shop No- 274, Gali No-7, Dist court complex, GB Nagar, Surajpur Court, Greater Noida, 201306"
1310,2353,BC101911000478,true,5418,18kafe Nugambakkam,CHENNAI,TAMIL NADU,"366W+C3 Chennai, Tamil Nadu",3100,18kafe,"14, Jaganathan Rd, Ponnangipuram, Nungambakkam, Chennai, Tamil Nadu 600034"
1311,2355,BC101911006272,false,4730,Rush/ Orange Hospitality Opposite to Metro Pillar No.158,,NEW DELHI,DELHI,"Opposite to Metro Pillar No.158, Sector 54, Golf Course Road, Gurgaon, Haryana, 122001 Delhi NCR",2407,Rush/ Orange Hospitality,"Opposite to Metro Pillar No.158, Sector 54, Golf Course Road, Gurgaon, Haryana, 122001 Delhi NCR"
1312,2356,BC101911006273,false,2546,Burger Point Panchkula,CHANDIGARH,PUNJAB,"259, Sector 20 Road, Sector 20, Panchkula, Haryana 134116",353,Burger Point,"sco num 247 Devaji Plaza Vip road Zirakpur"
1313,2357,BC101911000430,true,7282,Just Dial Avinashi Road, Coimbatore,COIMBATORE,TAMIL NADU,"22RQ+2R Coimbatore, Tamil Nadu",89,Just Dial,"Palm Court Bldg M, 501/B, 5th Floor, New Link Road, Besides Goregaon Sports Complex, Malad (w), Mumbai - 400064"
1314,2358,BC101911000488,true,6809,Mondo Fine Dine Omkareshwar,MUMBAI,MAHARASHTRA,"Shop No. 1, Omkareshwar, New Link Road, Kandarpada, Dahisar West, Mumbai, Maharashtra 400068",3940,Mondo Fine Dine,"Shop No. 1, Omkareshwar Bldg., Link road, Dahisar West, Mumbai-68"
