SlNo,CabinetId,CabinetNumber,Status,BranchId,BranchName,BranchCity,BranchArea,BranchAddress,MerchantId,MerchantName,MerchantAddress
7040,7041,BC101911008848,false,,,,,,,,
7041,7042,BC101911008075,false,3061,Shades Skin & Hair Care Shopping Center SFS,JAIPUR,RAJASTHAN,"5/S -44, Sector 5, Shopping Center SFS, Mansarover",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
7042,7043,BC101911007409,false,,,,,,,,
7043,7044,BC101911008851,false,,,,,,,,
7044,7045,BC101911010395,false,3824,Sugar Berry Bhumeya Marg,JAIPUR,RAJASTHAN,"B-4/200, Bhomiya Marg, Near Step by Step School, Chitrakoot 302021 Jaipur",1888,Sugar Berry,"4/ 200 Bhumeya Marg, Chitrakoot Stadium Vaishali Nagar Jaipur"
7045,7046,BC101911009394,false,2982,NxtGen Tech Solutions Galta Gate,JAIPUR,RAJASTHAN,"71, Desh Bhushan Nagar, Galta Gate, Jaipur",1351,NxtGen Tech Solutions,"71, Desh Bhushan Nagar, Galta Gate, Jaipur"
7046,7047,BC101911007105,true,,,,,,,,
7047,7048,BC101911007418,false,3323,R.C.Wheel Care Sitabari,JAIPUR,RAJASTHAN,"Shop No. 19-20, Mathur Vaishya Nagar, Opp. Morani Motors, Tonk Rd, near Hotel THEME, Sitabari, Kundan Nagar, Jaipur, Rajasthan 302029, India",1574,R.C.Wheel Care,"Shop No.19-20, Mathur Vaishya Nagar, opp. Morani Motors,Sitabari , Tonk Road,"
7048,7049,BC101911007909,false,,,,,,,,
7049,7050,BC101911007839,false,,,,,,,,
7050,7051,BC101911008502,true,4438,Hotel After 7 Resto & Bar Rajat Path,JAIPUR,RAJASTHAN,"38/374,1st Floor, Rajat Path, Mansarovar Jaipur",2239,After 7 Restro & Bar,"38/374,1st Floor, Rajat Path, Mansarovar Jaipur"
7051,7052,BC101911008500,true,4516,OYO Hotel JB Plaza Near Hyundai Showroom,CHANDIGARH,PUNJAB,"Sco 2-3 Patiala Road Near Hyundai Showroom Zirakpur Chandigarh",2296,OYO Hotel JB Plaza,"Sco 2-3 Patiala Road Near Hyundai Showroom Zirakpur Chandigarh"
7052,7053,BC101911008514,false,,,,,,,,
7053,7054,BC101911009409,false,2741,Satnam Wheels Pratap Nagar,JAIPUR,RAJASTHAN,"Shop no. 3, 94, 3, Ajay Marg, Sector 9, Pratap Nagar, Jaipur, Rajasthan 302033, India",1150,Satnam Wheels,"Shop no. 3, 94/3, Ajay Marg, Opp Wine shop, Pratap Nagar, Jaipur"
7054,7055,BC101911008504,false,2608,Virat Unisex Salon Panchkula,CHANDIGARH,PUNJAB,"SCO NO-279, First Floor, Sector-20, Panchkula Sector 20, panchkula - 134116",1064,Virat Unisex Salon,"SCO279 first floor sector20 panchkula"
7055,7056,BC101911008835,true,5227,ROM Fitness Studio Nirman Nagar,JAIPUR,RAJASTHAN,"Sanskriti Sprots Club,Nirmaan Nagar,Near 200ft bypass,Jaipur 302019 Jaipur, Rajasthan, India",2849,ROM Fitness Studio,"B-86/87, Sundar Nagar, 200Ft bypass, Ajmer Road"
7056,7057,BC101911009015,false,3344,Shades Skin & Hair Care Jhotwara,JAIPUR,RAJASTHAN,"Plot No 1 Jagnnath Puri, Kanta Kalwar Rd, near HDFC Bank, Jhotwara, Jaipur, Rajasthan 302012",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
7057,7058,BC101911008822,false,,,,,,,,
7058,7059,BC101911007913,true,2976,Amara Resort Jagatpura,JAIPUR,RAJASTHAN,"Khonagorian Road, Ahead of JDA Shooting Range, Opp New RTO, Jagatpura, Jaipur, Rajasthan 302017",1347,Amara Resort,"Opp RTO office,Jagatpura, Jaipur"
7059,7060,BC101911007934,false,,,,,,,,
7060,7061,BC101911007915,false,5083,Gymizz Malviya Nagar,JAIPUR,RAJASTHAN,"C-8, Opposite to Anselm's School, Calgary, Marg, Malviya Nagar, Jaipur, Rajasthan 302017",2718,Gymizz,"A-4 Calgiri Marg, Sector 1, Malviya Nagar Jaipur"
7061,7062,BC101911008575,true,4518,OYO Tricity Hotel Premia Dashmesh Nagar,CHANDIGARH,PUNJAB,"SCO 6, Patiala Rd, Dashmesh Nagar, Utrathiya, Zirakpur 140603 CHANDIGARH",2298,OYO Tricity Hotel Premia,"Sco 6 Dashmesh Nagar Zirakpur-Patiala Highway Opp Shivalik Vihar Zirakpur Chandigarh"
7062,7063,BC101911008610,false,,,,,,,,
7063,7064,BC101911008578,false,4613,Master & Associates Mi Road,JAIPUR,RAJASTHAN,"B-12, Govind Krapa Complax, Mi Road Jaipur",2354,Master & Associates,"B-12, Govind Krapa Complax, Mi Road Jaipur"
7064,7065,BC101911008549,false,,,,,,,,
7065,7066,BC101911008823,false,5098,Hotel Panchsheel Purani Chungi,JAIPUR,RAJASTHAN,"C-1 Purani Chungi, Ajmer Rd, Panchsheel Colony, Jaipur, Rajasthan 302019",2728,Hotel Panchsheel,"C-1, Purani Chungi, Panchsheel Colony, Ajmer Road"
7066,7067,BC101911007541,false,4367,Vinayak Interiors Mansarovar,JAIPUR,RAJASTHAN,"104/09, Madhyam Marg, Vijay Path, Near SBI bank, Jaipur, Rajasthan 302020",2151,Vinayak Interiors,"104/09, Madhyam Marg, Near Vijay Path Crossing, Mansarovar Jaipur"
7067,7068,BC101911007760,true,5859,Brown Sugar Champa Devi Tower,JAIPUR,RAJASTHAN,"Brown Sugar 11A/B, Champa Devi Tower, Jyoti Roa Fule College Road, Nandpuri, Bais Godam, Jaipur, Nand Puri, Jaipur",3338,Brown Sugar,"11. A/B, Champa Devi Tower, Swej Farm Road, Nandpuri"
7068,7069,BC101911007527,true,4519,OYO Hotel Red Paradise AKS Colony,CHANDIGARH,PUNJAB,"Sco no 7 & 8 Near Punjab Sind Bank AKS Colony Zirakpur Chandigarh",2299,OYO Hotel Red Paradise,"Sco no 7 & 8 Near Punjab Sind Bank AKS Colony Zirakpur Chandigarh"
7069,7070,BC101911007759,true,5226,Deep International Kirti Nagar,JAIPUR,RAJASTHAN,"Deep international kota road jaipur 302033",2848,Deep International,"61, Shakti Nagar, Near Jain Temple.Opp Kamal and Company, Tonk road"
7070,7071,BC101911007761,false,3786,The Rich Look Designers Chand Bihari Nagar,JAIPUR,RAJASTHAN,"Shop No. 55 -56, Near Khatipura Puliya, Chandbihari Nagar, Khatipura 302012 Jaipur",1867,The Rich Look Designers,"Shop No 55/56, Chand Bihari Nagar, Khati Pura Jaipur, 302012 Jaipur"
7071,7072,BC101911007182,false,,,,,,,,
7072,7073,BC101911007757,false,4291,Jaipur Super Market Mangal Nagar,JAIPUR,RAJASTHAN,"P 86, Sirsi Road, Panchyawala - 302034, Mangal Nagar Jaipur",2118,Jaipur Super Market,"86, Mangal Nagar, Panchawala, Sirsi Road, Jaipur 302034 Jaipur"
7073,7074,BC101911007543,false,4601,MR. X Mi Road,JAIPUR,RAJASTHAN,"Jayanti Market, Shop No. 60, Mi Road, Jaipur",2343,MR. X,"Jayanti Market, Shop No. 60, Mi Road, Jaipur"
7074,7075,BC101911007219,false,4356,Krishna Mart Mansarovar,JAIPUR,RAJASTHAN,"Plot No. B-1, Patrkar Colony, Mansarover, Jaipur 302020",2140,Krishna Mart,"Plot No. B-1, Patrkar Colony, Mansarover, Jaipur 302020"
7075,7076,BC101911010349,false,3347,Shades Skin & Hair Care Krishna Enclave,JAIPUR,RAJASTHAN,"Shop No. B1- B2, Krishna Enclave, Kalwar Rd, below Dominoz, Harnathapura, Jhotwara, Jaipur, Rajasthan 302012, India",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
7076,7077,BC101911006964,false,,,,,,,,
7077,7078,BC101911006945,false,5096,Aditya Pharma Shyam Nagar,JAIPUR,RAJASTHAN,"D-128, Imperial Rajasthan, Jan Path, Shyam Nagar",2732,Aditya Pharma,"D-128, Imperial Rajasthan, Jan Path, Shyam Nagar"
7078,7079,BC101911006953,false,2728,Cloud 9 Mansarovar,JAIPUR,RAJASTHAN,"Shop No. 30, Opposite House,, 72/93, Shipra Path, Agarwal Farm, Barh Devariya, Mansarovar, Jaipur, Rajasthan 302020",1136,Cloud 9,"S. No. 30,Sec 93, Behind talk of the town, Shipra path, Mansarovar, Jaipur"
7079,7080,BC101911007224,false,3789,Imperial Rajasthan Janpath Shyam Nagar,JAIPUR,RAJASTHAN,"D-128, Imperial Rajasthan, Janpath Shyam Nagar, Jaipur 302019 Jaipur",1870,Imperial Rajasthan,"D-128, Imperial Rajasthan, Janpath Shyam Nagar, Jaipur 302019 Jaipur"
7080,7081,BC101911006944,false,2756,Vishwakarma Car Care Shyam Nagar,JAIPUR,RAJASTHAN,"D-124, New Sanganer Road, Shyamnagar, Jaipur - 302019, Near Janpath, Near Lazeej Restaurant",1164,Vishwakarma Car Care,"F-1, Shyam Path Corner, New Sanganer Rd, opp. Reliance Fresh, Jaipur, Rajasthan 302019"
7081,7082,BC101911006963,false,3059,Vijay Udyog Lal Kothi,JAIPUR,RAJASTHAN,"Jyoti Nagar, Sahkar Marg, Lal Kothi, Jaipur",1383,Vijay Udyog,"Jyoti Nagar, Sahkar Marg, Lal Kothi, Jaipur"
7082,7083,BC101911007532,false,3355,Yashraj Advertisers Lal Kothi,JAIPUR,RAJASTHAN,"Gate no/3, Jyoti Nagar housing Bord Colony.Jaipur",1580,Yashraj Advertisers,"Gate no/3, Jyoti Nagar housing Bord Colony.Jaipur"
7083,7084,BC101911007008,false,2772,Viewsonic Fitness Mansarovar,JAIPUR,RAJASTHAN,"93/86, Vijay Path, Karwani, Mansarovar, Jaipur - 302020",1143,Viewsonic Fitness Pvt Ltd,"93/86,Karwani's, Vijay path, Mansarovar, Jaipur"
7084,7085,BC101911009003,false,4429,Krishna Sweets Dhakoli,CHANDIGARH,PUNJAB,"Booth No. 16-17, Vasant Vihar, Phase 3, Dhakoli Chandigarh",2230,Krishna Sweets,"Booth No. 16-17, Vasant Vihar, Phase 3, Dhakoli Chandigarh"
7085,7086,BC101911007095,false,,,,,,,,
7086,7087,BC101911006962,true,5071,Cafe Coffee Day Opposite RBI,LUCKNOW,UTTAR PRADESH,"Ground Floor Fun Republic Mall 226010",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
7087,7088,BC101911010302,false,4936,Fashion Villa Sector 23C,CHANDIGARH,PUNJAB,"Sco-47, Sector 23- C, Chandigarh",2607,Fashion Villa,"Sco-47, Sector 23- C, Chandigarh"
7088,7089,BC101911007388,false,,,,,,,,
7089,7090,BC101911009511,false,5072,Cafe Coffee Day Near Patrkar Puram Circle,LUCKNOW,UTTAR PRADESH,"A-1/3, Viram Khand, Viram Khand 1, Gomti Nagar, Lucknow, Uttar Pradesh 226010",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
7090,7091,BC101911006935,false,,,,,,,,
7091,7092,BC101911007351,false,,,,,,,,
7092,7093,BC101911007727,false,3249,Supriya Glass Designing House Panchkula,CHANDIGARH,PUNJAB,"Shop No. 16, Rally Market, Panchkula Sector 12a, Panchkula - 134112, Near Traffic Park",1500,Supriya Glass Designing House,"Shop Num 16 Sec 12A Rally Panchkula"
7093,7094,BC101911006949,false,4294,Hotel Metro Inn Plot No. 9,JAIPUR,RAJASTHAN,"Plot No. 9, Fateh Singh Market, Opp. Rajputana Sheraton 302006 Jaipur",2123,Hotel Metro Inn,"Plot No. 9, Fateh Singh Market, Opp. Rajputana Sheraton, Jaipur 302006 Jaipur"
7094,7095,BC101911007725,false,4933,Koffeure Lounge & Salon Sushant Golf City,LUCKNOW,UTTAR PRADESH,"Shop No 102 B Felix Square Ansal Api, Amar Shaheed Path, Golf City, Lucknow, Uttar Pradesh 226002",2608,Koffeure Lounge & Salon,"Shop no.26 Rohtas Presidetial Arcade Lucknow"
7095,7096,BC101911007158,true,4822,Madhurima Sweets Near Waves East End Mall,LUCKNOW,UTTAR PRADESH,"Madhurima Sweets Vibhuti Khand Lucknow",2428,Madhurima Sweets,"Madhurima Sweets Vinay Khand-3 Lucknow"
7096,7097,BC101911007387,false,4372,Asteria Club Malviya Nagar,JAIPUR,RAJASTHAN,"7th Floor, B-2 Bypass Chouraha, Malviya Nagar, Jaipur",2155,Asteria Club,"7th Floor, B-2 Bypass Chouraha, Malviya Nagar, Jaipur"
7097,7098,BC101911008518,false,4620,Motia Harmony Greens Sanauli Road,CHANDIGARH,PUNJAB,"Motia Harmony Greens Sanauli, Kishanpura chandigarh",2375,Motia Harmony Greens,"Kishanpura Sanauli Road, Zirakpur Chandigarh"
7098,7099,BC101911003536,true,4932,Madhurima Sweets Raebareli Road,LUCKNOW,UTTAR PRADESH,"Madhurima Sweets Raibareli Road Near, SGPGI, Lucknow, Uttar Pradesh 226014",2428,Madhurima Sweets,"Madhurima Sweets Vinay Khand-3 Lucknow"
7099,7100,BC101911007165,false,,,,,,,,
7100,7101,BC101911007586,false,3057,Shrinath Computers Mansarovar,JAIPUR,RAJASTHAN,"Opp Sati Jodhpur Sweets, Madhyam Marg, Rajat Path, Mansarovar Jaipur",1381,Shrinath Computers,"Opp Sati Jodhpur Sweets, Madhyam Marg, Rajat Path, Mansarovar Jaipur"
7101,7102,BC101911009004,false,3360,Roll Express Vidhyadhar Nagar,JAIPUR,RAJASTHAN,"G1 G2, Alankar Plaza, Central Spine, Vidhyadhar Nagar, Bani Park, Jaipur",1583,Roll Express,"g-1&2, Alankar Plaza, Centerl Spine, Vidhyadhar Nagar, Jaipur"
7102,7103,BC101911008021,false,,,,,,,,
7103,7104,BC101911009543,false,6892,Cafe Coffee Day In Phoenix Mall,LUCKNOW,UTTAR PRADESH,"Ground Floor Phoenix Mall Alambagh",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
7104,7105,BC101911007728,false,1795,Discount Master Sikar House,JAIPUR,RAJASTHAN,"B 34, Sikar House, Shubhash Nagar, Jaipur, Rajasthan, India, Subhash Nagar, Haji Colony, Jaipur - 302016",532,Discount Master,"Near Kiran Palace Hotel,Chankya Resutent kai samne, chitrkoot Road , vaishali nagar, jaipur"
7105,7106,BC101911008529,false,4376,New Tech Electronic,JAIPUR,RAJASTHAN,"P. No. 175, Ground Floor, Doctors Colony, Opp. Midas Residency, Near Shani Dev Temple",2158,New Tech Electronic,"Showroom No. 175, Opp Midas Residency, Doctors Colony, Vai Jaipur"
7106,7107,BC101911003732,false,5566,Neha Motor Company Shanti Nagar,JAIPUR,RAJASTHAN,"D3, Shanti Nagar, Hasanpura, Jaipur - 302006",3116,Neha Motor Company,"5D3 Shanti Nagar, Hasanpura, Khatipura Road 302006"
7107,7108,BC101911007086,false,4439,My Village Restaurant Sumer Nagar,JAIPUR,RAJASTHAN,"Plot No. 15-16, Sumer Road, J-Block, Iskcon Rd, Mansarovar, Jaipur, Rajasthan 302020",2240,My Village Restaurant,"Sumer Nagar, Near Wilfred Collage, Mansarovar Jaipur"
7108,7109,BC101911007706,false,3965,One Two Ka Four Bakery Mayur Plaza,JAIPUR,RAJASTHAN,"G3, Mayur Plaza, Chitrakoot, Jaipur",1939,One Two Ka Four Bakery,"G-3, Mayur Plaza, Near Sbi Bank, Chitrakoot, Ajmer Road Jaipur"
7109,7110,BC101911007563,false,3358,Exotica Unisex Salon Akruti Apartments,JAIPUR,RAJASTHAN,"WP2Q+MX Jaipur, Rajasthan",1582,Exotica Unisex Salon,"C/87, Mahant Swami Marg, Akruti Apartments, Sanjay Nagar, Jaipur,"
7110,7111,BC101911007565,false,2742,The Tyre Planet Pratap Nagar,JAIPUR,RAJASTHAN,"RR5C+2J Jaipur, Rajasthan",1151,The Tyre Planet,"P. No. 2,Pannadhay circle, Pratap Nagar"
7111,7112,BC101911007184,false,4354,Soni Computers Banipark,JAIPUR,RAJASTHAN,"WQFV+W9 Jaipur, Rajasthan",2138,Soni Computers,"Plot No. G-4, Soni Paris Point, Banipark 302016 Jaipur"
7112,7113,BC101911007749,false,,,,,,,,
7113,7114,BC101911009000,false,,,,,,,,
7114,7115,BC101911008869,false,,,,,,,,
7115,7116,BC101911009016,false,5062,Roxy Unisex Salon Opposite Neelam Cinema,CHANDIGARH,PUNJAB,"SCO 90-91, Opposite Neelam Cinema, Sector 17-D, Chandigarh, 160017",2708,Roxy Unisex Salon,"Sco 90-91 Opp. Neelam Cinema Sector 17d Chandigarh"
7116,7117,BC101911007791,false,4355,The Fitness Solution Malviya Nagar,JAIPUR,RAJASTHAN,"RRM5+8C Jaipur, Rajasthan",2139,The Fitness Solution,"Plot No. C-312, Sidharth Nagar C Block, Near Terminal 2, Malviya Nagar Jaipur, 302017 Jaipur"
7117,7118,BC101911007691,false,2727,Eskon Valley Mansarovar,JAIPUR,RAJASTHAN,"Shop No. 4-5, Muhana Mandi Road, Iskcon Road, Mansarovar, Jaipur - 302020",1135,Eskon Valley,"S. No. 4-5,Muhana Mandi, Near Kasana sweets, Mansarovar, Jaipur"
7118,7119,BC101911010368,false,4841,SK Infotech Near Parmar Petrol Pump,CHANDIGARH,PUNJAB,"Shop No. 19 Near Parmar Petrol Pump, Ambala Road Zirakpur, Chandigarh",2527,SK Infotech,"Shop No. 19 Near Parmar Petrol Pump, Ambala Road Zirakpur, Chandigarh"
7119,7120,BC101911007159,false,,,,,,,,
7120,7121,BC101911007908,false,4297,Hotel Jai Palace Fateh Singh Market,JAIPUR,RAJASTHAN,"Plot No. C-10, Fateh SIngh Hotel Market, Opp. Rajputana Sheraton, Railway Station Hasanpura Puliya, Gopalbari, Jaipur, Rajasthan 302001, India",2125,Hotel Jai Palace,"Plot No C-10, Fateh Singh Market, Opp. Rajputana Sheraton, Jaipur 302006 Jaipur"
7121,7122,BC101911007190,false,2753,Na2 Restaurant Vaishali Nagar,JAIPUR,RAJASTHAN,"Akshar Dham crossing, Chitrakoot, Vaishali Nagar, Jaipur, Rajasthan 302021",1162,Na2 Restaurant,"Akshar Dham crossing, Chitrakoot, Vaishali Nagar, Jaipur, Rajasthan 302021"
7122,7123,BC101911008679,true,2978,Healthline Medicare Patel Marg,JAIPUR,RAJASTHAN,"Sec 8, Govt Dispensary, Patel Marg , Mansarovar, 302020",1348,Healthline Medicare,"Sec 8, Govt Dispensary, Patel Marg , Mansarovar, 302020"
7123,7124,BC101911007135,false,,,,,,,,
7124,7125,BC101911008915,false,,,,,,,,
7125,7126,BC101911009402,false,2726,Shiv Shakti Bakers & Cafe Malviya nagar,JAIPUR,RAJASTHAN,"RRX5+WM Jaipur, Rajasthan",1134,Shiv Shakti Bakers & Cafe,"S. no. 76 behind jawahar circle police station Malviya nagar, Jaipur 302017"
7126,7127,BC101911009405,false,2730,Vakra Hospitality Pvt Ltd (Beer Affair) Malviya nagar,JAIPUR,RAJASTHAN,"VR34+VX Jaipur, Rajasthan",1138,Vakra Hospitality Pvt Ltd (Beer Affair),"23,Kalyan colony, 1st floor, Opp. Gaurav tower, Malviya nagar, Jaipur"
7127,7128,BC101911003754,false,2983,Shree Balaji Tyres Sanganer,JAIPUR,RAJASTHAN,"RQ5G+5W Jaipur, Rajasthan",1352,Shree Balaji Tyres,"Diggi Malpura Road, Near Sawai Madhopur Puliya, Sanganer"
7128,7129,BC101911009025,false,5060,Universal Trading Agency Sco 7-8,CHANDIGARH,PUNJAB,"Sco 7-8, First Floor, Chandigarh Sector 22c, Chandigarh - 160022",2706,Universal Trading Agency,"Sco 7-8, 1st Floor 22 C Chandigarh"
7129,7130,BC101911007192,false,6960,Cash N Carry sector 32-D,CHANDIGARH,PUNJAB,"Bay shop no. 397 sector 32-D Chandigarh",4035,Cash N Carry,"Bay shop no. 397 sector 32-D Chandigarh"
7130,7131,BC101911007104,false,,,,,,,,
7131,7132,BC101911008065,false,,,,,,,,
7132,7133,BC101911007266,true,4844,Oyo Hotel Destination Opposite Life Line Hospital,CHANDIGARH,PUNJAB,"Chandigarh, India",2530,Oyo Hotel Destination,"Showroom No. 8 & 9, Ambala National Highway, Opp. Life Line Hospital, Chandigarh"
7133,7134,BC101911007206,false,2635,Expert Property Zirakpur,CHANDIGARH,PUNJAB,"2nd Floor above easy day Vip road zirakpur",1090,Expert Property,"2nd Floor above easy day Vip road zirakpur"
7134,7135,BC101911007149,false,,,,,,,,
7135,7136,BC101911008003,false,3948,Shades Skin & Hair Care Vaishali Nagar,JAIPUR,RAJASTHAN,"Aman Tower 1st Floor, Gautam Marg, Vaishali Nagar, Jaipur - 302021, Opp Gupta Store",1358,Shades Skin & Hair Care,"586, Lane No. 11, Uday Marg, Rajapark  Jaipur, 302004"
7136,7137,BC101911009412,false,5151,Krishna Handlooms New Defence Colony,CHANDIGARH,PUNJAB,"Scf18, New Defence Colony, Behind Lucky Dhabha Chandigarh",2783,Krishna Handlooms,"Scf18, New Defence Colony, Behind Lucky Dhabha Chandigarh"
7137,7138,BC101911003771,false,2974,Rozaana Electricals Permuchalla,CHANDIGARH,PUNJAB,"Sco 5, Sai Market, Peer Muchalla, Zirakpur - 160104, Near Haryana Punjab Barrier",1345,Rozaana Electricals,"SCO-5,sai market,permuchalla"
7138,7139,BC101911007979,false,3815,Cafe Coffee Day Phase 3 Mohali,CHANDIGARH,PUNJAB,"SCF 84, Mohali Stadium Rd, near Sacha Dhan Gurudwara, Phase 3B2, Sector 60, Sahibzada Ajit Singh Nagar 160055 chandigarh",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
7139,7140,BC101911009570,false,3248,K G Electricals Panchkula,CHANDIGARH,PUNJAB,"Shop No.1, Village Rally, Sector 12-A, Panchkula, Haryana 134115",1499,K G Electricals,"Shop no 1 Vill Rally Sec 12A Panchkula"
7140,7141,BC101911007193,false,2975,Mobee Shopee Dhakoli,CHANDIGARH,PUNJAB,"Sco No 17, Dhakoli Road, Dhakoli, zirakpur - 140603, Near Ms Enclave",1346,Mobee Shopee,"Shop no 17 Brar Complex MS Enclave Dhakoli"
7141,7142,BC101911007969,true,2745,Hotel Ruby Near Lal Pyau,JAIPUR,RAJASTHAN,"Near Lal Pyau, Behind Sindhi Camp. Jaipur",1155,Hotel Ruby,"Near Lal Pau, Behind Sindhi Camp. Jaipur"
7142,7143,BC101911009417,false,4065,Raju Traders Manimajra,CHANDIGARH,PUNJAB,"Scf-212, Near Local Bus Stand, Manimajra, Chandigarh",2021,Raju Traders,"Scf-212, Near Local Bus Stand, Manimajra, Chandigarh"
7143,7144,BC101911009187,false,2616,Shree Krishna Enterprises Panchkula,CHANDIGARH,PUNJAB,"DSS No. 321, Main Market, Panchkula Sector 20, Panchkula - 134117, Near BSNL Exchange",1072,Shree Krishna Enterprises,"Dss 321 sector 20 panchkula"
7144,7145,BC101911008544,false,3318,SK Mobiles Panchkula,CHANDIGARH,PUNJAB,"Booth No. 105 Sector 12A Panchkula 134109",1572,SK Mobiles,"Booth No. 105 Sector 12A Panchkula 134109"
7145,7146,BC101911008410,false,2624,HS Saini Electrical Zirakpur,CHANDIGARH,PUNJAB,"Shop NUMBER 23, PREET COLONY ZIRAKPUR, Preet Colony, Zirakpur - 140603",1080,HS Saini Electrical,"shop num 23 Gali num 1 preet colony zirakpur"
7146,7147,BC101911009655,false,,,,,,,,
7147,7148,BC101911009597,true,3945,Seven Core Fitness Malviya Nagar,JAIPUR,RAJASTHAN,"H-1, SL Marg, near Fort Restaurant, Lal Bahadur Nagar, Malviya Nagar, Jaipur, Rajasthan 302017",1932,Seven Core Fitness,"H-1, S.l Marg, Near Fort Resturent, Malviya Nagar, Jaipur 302017 Jaipur"
7148,7149,BC101911008417,false,3736,Sai Communication Basement Nukkar Dhaba,CHANDIGARH,PUNJAB,"sco 75 basement nukkar dhaba mdc, Swastik Vihar, Sector 5, Panchkula, Haryana 160101, India",1841,Sai Communication,"Sco-75,Basement nukkar dhabha,mdc,sector-5,panchkula Chandigarh"
7149,7150,BC101911008413,false,3944,Quick Care Pharmacy Pratap Nagar,JAIPUR,RAJASTHAN,"100/119-121, Rana Sanga Marg, Pratap Nagar, Jaipur 302033 Jaipur",1931,Quick Care Pharmacy,"100/119-121, Rana Sanga Marg, Pratap Nagar, Jaipur 302033 Jaipur"
7150,7151,BC101911007695,false,,,,,,,,
7151,7152,BC101911006916,true,3813,Cafe Coffee Day  VR Punjab,CHANDIGARH,PUNJAB,"NH-21, Chandigarh Kharar Road Sector 118, Sahibzada Ajit Singh Nagar Mohali 160055 chandigarh",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
7152,7153,BC101911006918,false,6959,Kitchen Maker Panchkula,CHANDIGARH,PUNJAB,"Sco-6first floor sector-11,panchkula",4034,Kitchen Maker,"Sco-6first floor sector-11,panchkula"
7153,7154,BC101911009019,true,2620,Priyanka Garments Dhakoli,CHANDIGARH,PUNJAB,"Shop num 31 Gurunanak Enclave Dhakoli",1076,Priyanka Garments,"Shop num 31 Gurunanak Enclave Dhakoli"
7154,7155,BC101911006925,true,,,,,,,,
7155,7156,BC101911007030,false,2744,Hotel Konark Lal Pyau,JAIPUR,RAJASTHAN,"399, Pareek College Rd, near lal pyau, Kanti Nagar, Sindhi Camp, Jaipur, Rajasthan 302006",1154,Hotel Konark,",Lal Pau, Behind Sindhi Camp , Jaipur."
7156,7157,BC101911009027,true,3819,Cafe Coffee Day Landran Road,CHANDIGARH,PUNJAB,"Shop No 75-76-77, Shivalik Shopping Complex, Kharar, Mohali - 140301, Landran Road",5,Cafe Coffee Day,"CAFE COFFEE DAY, GROUND FLOOR,        NO 35/4, CUNNINGHAM ROAD,        560052"
7157,7158,BC101911010365,false,1800,Mahaveer Rabri Bhandar Chandpole Bazar,JAIPUR,RAJASTHAN,"Mishra Rajaji Ka Rasta, Chandpole Bazar, Chandpole, Pink City, Jaipur, Rajasthan 302001",533,Mahaveer Rabri Bhandar,"Tonk Road, jaipur"
